"ISF Digital Object Identifier"|"Photograph Identification Number"|"Thumbnail Header"|"Photo Descriptive Title"|"Photograph Description"|"Ancient Text Represented "|"ISF Assigned Text Number"|"Text Division"|"Text Sub-Division"|"Text View"|"Text View"|"Text View"|"Text View"|"Text View"|"Text View"|"Text View"|"Text View"|"Text View"|"Text View"|"Type of Item Catalogued"|"Photo Text or Publication Number Note"|"Date of Photograph"|"Photographer"|"Photographer"|"Photographer"|"Photographer"|"Photographer"|"Rights Physical Object"|"Rights Physical Object"|"Rights Physical Object"|"Rights Physical Object"|"Rights Physical Object"|"Is Part Of WSR Project"|"Photo Museum Accession Number "|"Photo Museum Accession Number "|"Photo Museum Accession Number "|"Photo Museum Accession Number "|"Photo Museum Accession Number "|"Photo Museum Accession Number "|"Photo Museum Accession Number "|"Photo Museum Accession Number "|"Photo Museum Accession Number "|"Photo Museum Accession Number "|"Photo Museum Accession Number "|"Photo Museum Accession Number "|"Photo Museum Accession Number "|"Photo Museum Accession Number "|"Photo Museum Accession Number "|"Photo Museum Accession Number "|"Photo Museum Accession Number "|"Photo Museum Accession Number "|"Photo Museum Accession Number "|"Photo Museum Accession Number "|"Photo Museum Accession Number "|"Photo Museum Accession Number "|"Photo Museum Accession Number "|"Photo Museum Accession Number "|"Photo Museum Accession Number "|"Photo Museum Accession Number Note"|"Collaborator"|"Collaborator"|"Collaborator"|"Collaborator"|"Collaborator"|"Photo Dimensions"|"Magnification Code"|"Film Type Code"|"Date of Digital Conversion"|"Digital Object Format"|"Archival File Size"|"Archival File Resolution"|"Compressed Format Extension"|"Compression Ratio"|"Compression Routine"|"Digital Object Type Note"|"Digitization Equipment Specs"|"Rights Digital Object"|"Rights Photograph"|"Script Note"|"Script1"|"Script1 Sub-Level"|"Script2"|"Script2 Sub-Level"|"Script3"|"Script3 Sub-Level"|"Script4"|"Script4 Sub-Level"|"Language Note"|"Language"|"Language"|"Language"|"Language"|"ISF Find Site"|"Relevant Time Line"|"Named Time Period"|"Named Time Period"
"ISF_DO_04423"|"MS_MOUSOSTR_INS1_E"|"Ost Egg Ins #1 cn"|"048 Ostrich Egg w/ Phoenician Ins 1"|"048 Ostrich Egg with Phoenician Inscription Detail Inscription 1"|"ISF_TXT_00720"|"ISF_TXT_00720"|"Sides"||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|3|2|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|18:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Phoenician"|"Phoenician"||||||||"Phoenician"|"Phoenician"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04424"|"MS_MOUSOSTR_INS1_X"|"Ost Egg Ins #1 bw"|"048 Ostrich Egg w/ Phoenician Ins 1"|"048 Ostrich Egg with Phoenician Inscription Detail Inscription 1"|"ISF_TXT_00720"|"ISF_TXT_00720"|"Sides"||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|3|5|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|10:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Phoenician"|"Phoenician"||||||||"Phoenician"|"Phoenician"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04425"|"MS_MOUSOSTR_INS1_P"|"Ost Egg Ins #1 bw2"|"048 Ostrich Egg w/ Phoenician Ins 1"|"048 Ostrich Egg with Phoenician Inscription Detail Inscription 1"|"ISF_TXT_00720"|"ISF_TXT_00720"|"Sides"||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|3|4|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|10:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Phoenician"|"Phoenician"||||||||"Phoenician"|"Phoenician"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04426"|"MS_MOUSOSTR_INS1UV_T"|"Ost Egg Ins #1UV c"|"048A Ostrich Egg w/ Phoenician Ins 1 UV"|"048A Ostrich Egg with Phoenician Inscription Detail Inscription 1 UV"|"ISF_TXT_00720"|"ISF_TXT_00720"|"Sides"||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|3|1|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|18:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Phoenician"|"Phoenician"||||||||"Phoenician"|"Phoenician"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04427"|"MS_MOUSOSTR_INS1UV_E"|"Ost Egg Ins #1UV cn"|"048A Ostrich Egg w/ Phoenician Ins 1 UV"|"048A Ostrich Egg with Phoenician Inscription Detail Inscription 1 UV"|"ISF_TXT_00720"|"ISF_TXT_00720"|"Sides"||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|3|2|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|18:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Phoenician"|"Phoenician"||||||||"Phoenician"|"Phoenician"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04428"|"MS_MOUSOSTR_INS1UV_X"|"Ost Egg Ins #1UV bw"|"048A Ostrich Egg w/ Phoenician Ins 1 UV"|"048A Ostrich Egg with Phoenician Inscription Detail Inscription 1 UV"|"ISF_TXT_00720"|"ISF_TXT_00720"|"Sides"||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|3|5|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|10:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Phoenician"|"Phoenician"||||||||"Phoenician"|"Phoenician"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04429"|"MS_MOUSOSTR_INS2UV_T"|"Ost Egg Ins #2UV c"|"049 Ostrich Egg w/ Phoenician Ins 2 UV"|"049 Ostrich Egg with Phoenician Inscription Detail Inscription 2 UV"|"ISF_TXT_00720"|"ISF_TXT_00720"|"Sides"||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|3|1|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|18:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Phoenician"|"Phoenician"||||||||"Phoenician"|"Phoenician"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04430"|"MS_MOUSOSTR_INS2UV_E"|"Ost Egg Ins #2UV cn"|"049 Ostrich Egg w/ Phoenician Ins 2 UV"|"049 Ostrich Egg with Phoenician Inscription Detail Inscription 2 UV"|"ISF_TXT_00720"|"ISF_TXT_00720"|"Sides"||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|3|2|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|18:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Phoenician"|"Phoenician"||||||||"Phoenician"|"Phoenician"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04431"|"MS_MOUSOSTR_INS2UV_X"|"Ost Egg Ins #2UV bw"|"049 Ostrich Egg w/ Phoenician Ins 2 UV"|"049 Ostrich Egg with Phoenician Inscription Detail Inscription 2 UV"|"ISF_TXT_00720"|"ISF_TXT_00720"|"Sides"||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|3|5|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|10:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Phoenician"|"Phoenician"||||||||"Phoenician"|"Phoenician"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04432"|"MS_MOUSOSTR_INS3UV_T"|"Ost Egg Ins #3UV c"|"050 Ostrich Egg w/ Phoenician Ins 3 UV"|"050 Ostrich Egg with Phoenician Inscription Detail Inscription 3 UV"|"ISF_TXT_00720"|"ISF_TXT_00720"|"Sides"||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|3|1|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|18:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Phoenician"|"Phoenician"||||||||"Phoenician"|"Phoenician"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04433"|"MS_MOUSOSTR_INS3UV_E"|"Ost Egg Ins #3UV cn"|"050 Ostrich Egg w/ Phoenician Ins 3 UV"|"050 Ostrich Egg with Phoenician Inscription Detail Inscription 3 UV"|"ISF_TXT_00720"|"ISF_TXT_00720"|"Sides"||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|3|2|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|18:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Phoenician"|"Phoenician"||||||||"Phoenician"|"Phoenician"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04434"|"MS_MOUSOSTR_INS3UV_X"|"Ost Egg Ins #3UV bw"|"050 Ostrich Egg w/ Phoenician Ins 3 UV"|"050 Ostrich Egg with Phoenician Inscription Detail Inscription 3 UV"|"ISF_TXT_00720"|"ISF_TXT_00720"|"Sides"||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|3|5|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|10:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Phoenician"|"Phoenician"||||||||"Phoenician"|"Phoenician"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04435"|"MS_MOUSOSTR_INS1X_X"|"Ost Egg Ins #1 bw"|"051 Ostrich Egg w/ Phoenician Ins 1"|"051 Ostrich Egg with Phoenician Inscription Detail Inscription 1"|"ISF_TXT_00720"|"ISF_TXT_00720"|"Sides"||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|3|5|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|10:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Phoenician"|"Phoenician"||||||||"Phoenician"|"Phoenician"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04436"|"MS_MOUSOSTR_INS2X_X"|"Ost Egg Ins #2 bw"|"052 Ostrich Egg w/ Phoenician Ins 2"|"052 Ostrich Egg with Phoenician Inscription Detail Inscription 2"|"ISF_TXT_00720"|"ISF_TXT_00720"|"Sides"||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|3|5|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|10:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Phoenician"|"Phoenician"||||||||"Phoenician"|"Phoenician"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04437"|"MS_MOUSOSTR_INS3X_X"|"Ost Egg Ins #3 bw"|"053 Ostrich Egg w/ Phoenician Ins 3"|"053 Ostrich Egg with Phoenician Inscription Detail Inscription 3"|"ISF_TXT_00720"|"ISF_TXT_00720"|"Sides"||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|3|5|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|10:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Phoenician"|"Phoenician"||||||||"Phoenician"|"Phoenician"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04438"|"MS_MOUSOSTR_INS4X_X"|"Ost Egg Ins #4 bw"|"054 Ostrich Egg w/ Phoenician Ins 4"|"054 Ostrich Egg with Phoenician Inscription Detail Inscription 4"|"ISF_TXT_00720"|"ISF_TXT_00720"|"Sides"||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|3|5|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|10:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Phoenician"|"Phoenician"||||||||"Phoenician"|"Phoenician"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04439"|"MS_MOUSOSTR_INS5X_X"|"Ost Egg Ins #5 bw"|"055 Ostrich Egg w/ Phoenician Ins 5"|"055 Ostrich Egg with Phoenician Inscription Detail Inscription 5"|"ISF_TXT_00720"|"ISF_TXT_00720"|"Sides"||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|3|5|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|10:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Phoenician"|"Phoenician"||||||||"Phoenician"|"Phoenician"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04440"|"MS_MOUSOSTR_INS6X_X"|"Ost Egg Ins #6 bw"|"056 Ostrich Egg w/ Phoenician Ins 6"|"056 Ostrich Egg with Phoenician Inscription Detail Inscription 6"|"ISF_TXT_00720"|"ISF_TXT_00720"|"Sides"||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|3|5|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|10:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Phoenician"|"Phoenician"||||||||"Phoenician"|"Phoenician"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04441"|"MS_MOUSARTAB_O_T"|"Clay Tablet O c"|"6 Aramaic Clay Tablet Obverse"|"6 Aramaic Clay Tablet Obverse"|"ISF_TXT_00721"|"ISF_TXT_00721"|||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|1|1|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|18:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Aramaic"|"Aramaic"||||||||"Aramaic"|"Aramaic"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04442"|"MS_MOUSARTAB_O_E"|"Clay Tablet O cn"|"6 Aramaic Clay Tablet Obverse"|"6 Aramaic Clay Tablet Obverse"|"ISF_TXT_00721"|"ISF_TXT_00721"|||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|1|2|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|18:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Aramaic"|"Aramaic"||||||||"Aramaic"|"Aramaic"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04443"|"MS_MOUSARTAB_O_X"|"Clay Tablet O bw"|"6 Aramaic Clay Tablet Obverse"|"6 Aramaic Clay Tablet Obverse"|"ISF_TXT_00721"|"ISF_TXT_00721"|||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|1|5|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|10:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Aramaic"|"Aramaic"||||||||"Aramaic"|"Aramaic"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04444"|"MS_MOUSARTAB_O_P"|"Clay Tablet O bw2"|"6 Aramaic Clay Tablet Obverse"|"6 Aramaic Clay Tablet Obverse"|"ISF_TXT_00721"|"ISF_TXT_00721"|||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|1|4|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|10:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Aramaic"|"Aramaic"||||||||"Aramaic"|"Aramaic"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04445"|"MS_MOUSARTAB_R_T"|"Clay Tablet R c"|"7 Aramaic Clay Tablet Reverse"|"7 Aramaic Clay Tablet Reverse"|"ISF_TXT_00721"|"ISF_TXT_00721"|||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|1|1|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|18:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Aramaic"|"Aramaic"||||||||"Aramaic"|"Aramaic"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04446"|"MS_MOUSARTAB_R_E"|"Clay Tablet R cn"|"7 Aramaic Clay Tablet Reverse"|"7 Aramaic Clay Tablet Reverse"|"ISF_TXT_00721"|"ISF_TXT_00721"|||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|1|2|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|18:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Aramaic"|"Aramaic"||||||||"Aramaic"|"Aramaic"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04447"|"MS_MOUSARTAB_R_X"|"Clay Tablet R bw"|"7 Aramaic Clay Tablet Reverse"|"7 Aramaic Clay Tablet Reverse"|"ISF_TXT_00721"|"ISF_TXT_00721"|||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|1|5|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|10:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Aramaic"|"Aramaic"||||||||"Aramaic"|"Aramaic"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04448"|"MS_MOUSARTAB_R_P"|"Clay Tablet R bw2"|"7 Aramaic Clay Tablet Reverse"|"7 Aramaic Clay Tablet Reverse"|"ISF_TXT_00721"|"ISF_TXT_00721"|||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|1|4|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|10:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Aramaic"|"Aramaic"||||||||"Aramaic"|"Aramaic"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04449"|"MS_MOUSARTAB_OT_T"|"Clay Tablet OTp c"|"8 Aramaic Clay Tablet Obverse Top"|"8 Aramaic Clay Tablet Obverse Top"|"ISF_TXT_00721"|"ISF_TXT_00721"|||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|2|1|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|18:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Aramaic"|"Aramaic"||||||||"Aramaic"|"Aramaic"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04450"|"MS_MOUSARTAB_OT_E"|"Clay Tablet OTp cn"|"8 Aramaic Clay Tablet Obverse Top"|"8 Aramaic Clay Tablet Obverse Top"|"ISF_TXT_00721"|"ISF_TXT_00721"|||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|2|2|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|18:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Aramaic"|"Aramaic"||||||||"Aramaic"|"Aramaic"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04451"|"MS_MOUSARTAB_OT_X"|"Clay Tablet OTp bw"|"8 Aramaic Clay Tablet Obverse Top"|"8 Aramaic Clay Tablet Obverse Top"|"ISF_TXT_00721"|"ISF_TXT_00721"|||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|2|5|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|10:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Aramaic"|"Aramaic"||||||||"Aramaic"|"Aramaic"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04452"|"MS_MOUSARTAB_OT_P"|"Clay Tablet OTp bw2"|"8 Aramaic Clay Tablet Obverse Top"|"8 Aramaic Clay Tablet Obverse Top"|"ISF_TXT_00721"|"ISF_TXT_00721"|||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|2|4|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|10:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Aramaic"|"Aramaic"||||||||"Aramaic"|"Aramaic"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04453"|"MS_MOUSARTAB_OB_T"|"Clay Tablet OBt c"|"9 Aramaic Clay Tablet Obverse Bottom"|"9 Aramaic Clay Tablet Obverse Bottom"|"ISF_TXT_00721"|"ISF_TXT_00721"|||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|2|1|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|18:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Aramaic"|"Aramaic"||||||||"Aramaic"|"Aramaic"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04454"|"MS_MOUSARTAB_OB_E"|"Clay Tablet OBt cn"|"9 Aramaic Clay Tablet Obverse Bottom"|"9 Aramaic Clay Tablet Obverse Bottom"|"ISF_TXT_00721"|"ISF_TXT_00721"|||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|2|2|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|18:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Aramaic"|"Aramaic"||||||||"Aramaic"|"Aramaic"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04455"|"MS_MOUSARTAB_OB_X"|"Clay Tablet OBt bw"|"9 Aramaic Clay Tablet Obverse Bottom"|"9 Aramaic Clay Tablet Obverse Bottom"|"ISF_TXT_00721"|"ISF_TXT_00721"|||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|2|5|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|10:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Aramaic"|"Aramaic"||||||||"Aramaic"|"Aramaic"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04456"|"MS_MOUSARTAB_OB_P"|"Clay Tablet OBt bw2"|"9 Aramaic Clay Tablet Obverse Bottom"|"9 Aramaic Clay Tablet Obverse Bottom"|"ISF_TXT_00721"|"ISF_TXT_00721"|||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|2|4|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|10:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Aramaic"|"Aramaic"||||||||"Aramaic"|"Aramaic"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04457"|"MS_MOUSARTAB_RB_T"|"Clay Tablet RBt c"|"10 Aramaic Clay Tablet Reverse Bottom"|"10 Aramaic Clay Tablet Reverse Bottom"|"ISF_TXT_00721"|"ISF_TXT_00721"|||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|2|1|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|18:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Aramaic"|"Aramaic"||||||||"Aramaic"|"Aramaic"||||"Unprovenanced"|"Syro-Palestinian"||
"ISF_DO_04458"|"MS_MOUSARTAB_RB_E"|"Clay Tablet RBt cn"|"10 Aramaic Clay Tablet Reverse Bottom"|"10 Aramaic Clay Tablet Reverse Bottom"|"ISF_TXT_00721"|"ISF_TXT_00721"|||||||||||||"Image"||01-01-1995|"Bruce Zuckerman"|"Kenneth Zuckerman"||||"S. Moussaieff"|||||"London 1995"||||||||||||||||||||||||||||||||"4 x 5 in"|2|2|31-08-1999|"image/tiff"||"1200 ppi"|".sid"|18:01:00|"MrSID"|"scanned photograph"|"Scanmate 3000 Drum Scanner PMT"|||"Aramaic"|"Aramaic"||||||||"Aramaic"|"Aramaic"||||"Unprovenanced"|"Syro-Palestinian"||
